x,t,ts
1.9324156,0.58,1.0189857
1.9424281,0.58,1.0279937
1.9524406,0.58,1.0369158
1.9624531,0.58,1.0457466
1.9724656,0.58,1.0544677
1.9824781,0.58,1.0630722
1.9924908,0.58,1.0715435
2.0025032,0.58,1.0798738
2.0125158,0.58,1.0880494
2.0225282,0.58,1.0960627
2.0325408,0.58,1.1039009
2.0425532,0.58,1.1115606
2.0525658,0.58,1.11903
2.0625782,0.58,1.1263051
2.0725908,0.58,1.1333785
2.0826032,0.58,1.1402547
2.0926158,0.58,1.1469228
2.1026282,0.58,1.153388
2.1126409,0.58,1.1596518
2.1226532,0.58,1.1657166
2.1326659,0.58,1.1715882
2.1426783,0.58,1.1772742
2.152691,0.58,1.182785
2.1627035,0.58,1.1881258
2.1727161,0.58,1.1933124
2.1827285,0.58,1.1983542
2.1927412,0.58,1.2032709
2.2027535,0.58,1.2080717
2.2127662,0.58,1.212776
2.2227786,0.58,1.2173989
2.2327912,0.58,1.2219572
2.2428036,0.58,1.2264662
2.2528162,0.58,1.2309442
2.2628286,0.58,1.2354064
2.2728412,0.58,1.2398639
2.2828536,0.58,1.244338
2.2928662,0.58,1.2488351
2.3028786,0.58,1.2533729
2.3128912,0.58,1.2579582
2.3229036,0.58,1.2626023
2.3329163,0.58,1.2673097
2.3429286,0.58,1.2720892
2.3529413,0.58,1.2769408
2.3629537,0.58,1.2818699
2.3729663,0.58,1.286875
2.3829787,0.58,1.2919533
2.3929913,0.58,1.2971048
2.4030037,0.58,1.3023257
2.4130163,0.58,1.3076062
2.4230287,0.58,1.3129394
2.4330413,0.58,1.3183203
2.4430537,0.58,1.3237386
2.4530663,0.58,1.3291838
2.4630787,0.58,1.3346455
2.4730914,0.58,1.340116
2.483104,0.58,1.3455758
2.4931166,0.58,1.3510268
2.503129,0.58,1.3564508
2.5131416,0.58,1.3618402
2.523154,0.58,1.3671813
2.5331666,0.58,1.3724773
2.543179,0.58,1.3777077
2.5531917,0.58,1.3828716
2.563204,0.58,1.3879638
2.5732167,0.58,1.3929825
2.583229,0.58,1.3979201
2.5932417,0.58,1.402777
2.603254,0.58,1.4075556
2.6132667,0.58,1.4122524
2.623279,0.58,1.416873
2.6332917,0.58,1.4214194
2.643304,0.58,1.4258995
2.6533167,0.58,1.4303153
2.6633291,0.58,1.4346733
2.6733418,0.58,1.4389803
2.6833541,0.58,1.4432485
2.6933668,0.58,1.4474835
2.7033792,0.58,1.4516926
2.7133918,0.58,1.4558892
2.7234044,0.58,1.4600785
2.733417,0.58,1.4642668
2.7434294,0.58,1.4684687
2.753442,0.58,1.4726865
2.7634544,0.58,1.4769318
2.773467,0.58,1.4812088
2.7834795,0.58,1.4855201
2.793492,0.58,1.4898734
2.8035045,0.58,1.4942734
2.813517,0.58,1.4987178
2.8235295,0.58,1.5032086
2.833542,0.58,1.5077462
2.8435545,0.58,1.5123241
2.8535671,0.58,1.5169458
2.8635795,0.58,1.5216038
2.8735921,0.58,1.5262854
2.8836045,0.58,1.5309887
2.8936172,0.58,1.5357051
2.9036295,0.58,1.5404217
2.9136422,0.58,1.5451293
2.9236546,0.58,1.5498106
2.9336672,0.58,1.5544529
2.9436796,0.58,1.5590463
2.9536922,0.58,1.5635705
2.9637046,0.58,1.5680106
2.9737172,0.58,1.5723493
2.9837296,0.58,1.5765729
2.9937422,0.58,1.5806606
3.0037546,0.58,1.5845947
3.0137672,0.58,1.5883532
3.0237796,0.58,1.5919285
3.0337923,0.58,1.5953009
3.043805,0.58,1.5984435
3.0538175,0.58,1.6013472
3.06383,0.58,1.6039982
3.0738425,0.58,1.6063743
3.083855,0.58,1.6084647
3.0938675,0.58,1.610261
3.10388,0.58,1.6117351
3.1138926,0.58,1.6128817
3.123905,0.58,1.6136975
3.1339176,0.58,1.6141629
3.14393,0.58,1.6142716
3.1539426,0.58,1.6140223
3.163955,0.58,1.6133952
3.1739676,0.58,1.6124
3.18398,0.58,1.6110187
3.1939926,0.58,1.609261
3.204005,0.58,1.6071172
3.2140176,0.58,1.6045883
3.22403,0.58,1.6016741
3.2340426,0.58,1.5983825
3.244055,0.58,1.5947108
3.2540677,0.58,1.5906684
3.26408,0.58,1.5862536
3.2740927,0.58,1.581481
3.2841053,0.58,1.5763474
3.294118,0.58,1.570873
3.3041303,0.58,1.5650587
3.314143,0.58,1.5589242
3.3241553,0.58,1.5524645
3.334168,0.58,1.5457001
3.3441803,0.58,1.5386486
3.354193,0.58,1.5313182
3.3642054,0.58,1.5237124
3.374218,0.58,1.5158596
3.3842304,0.58,1.5077629
3.394243,0.58,1.4994407
3.4042554,0.58,1.490906
3.414268,0.58,1.4821773
3.4242804,0.58,1.4732618
3.434293,0.58,1.4641814
3.4443054,0.58,1.4549437
3.454318,0.58,1.4455678
3.4643304,0.58,1.4360714
3.474343,0.58,1.42646
3.4843554,0.58,1.4167523
3.494368,0.58,1.4069552
3.5043805,0.58,1.3970985
3.514393,0.58,1.387183
3.5244055,0.58,1.3772192
3.534418,0.58,1.3672271
3.5444305,0.58,1.3572106
3.5544431,0.58,1.3471875
3.5644555,0.58,1.3371682
3.5744681,0.58,1.3271651
3.5844805,0.58,1.3171792
3.5944932,0.58,1.307229
3.6045058,0.58,1.2973185
3.6145184,0.58,1.287457
3.6245308,0.58,1.2776489
3.6345434,0.58,1.2679143
3.6445558,0.58,1.2582421
3.6545684,0.58,1.2486491
3.6645808,0.58,1.2391438
3.6745934,0.58,1.2297239
3.6846058,0.58,1.2203951
3.6946185,0.58,1.2111683
3.7046309,0.58,1.2020376
3.7146435,0.58,1.1930151
3.7246559,0.58,1.1841004
3.7346685,0.58,1.1752918
3.744681,0.58,1.16659
3.7546935,0.58,1.1580052
3.764706,0.58,1.1495318
3.7747185,0.58,1.1411741
3.784731,0.58,1.1329253
3.7947435,0.58,1.1247869
3.804756,0.58,1.116765
3.8147686,0.58,1.1088498
3.824781,0.58,1.1010549
3.8347936,0.58,1.093359
3.8448062,0.58,1.0857782
3.8548188,0.58,1.0782962
3.8648312,0.58,1.0709109
3.8748438,0.58,1.0636358
3.8848562,0.58,1.0564537
3.8948689,0.58,1.0493593
3.9048812,0.58,1.0423636
3.9148939,0.58,1.0354514
3.9249063,0.58,1.0286279
3.9349189,0.58,1.0218811
3.9449313,0.58,1.0152135
3.954944,0.58,1.0086136
3.9649563,0.58,1.0020895
3.974969,0.58,0.99563646
3.9849813,0.58,0.989238
3.994994,0.58,0.9829042
4.005006,0.58,0.97662306
4.0150185,0.58,0.97039604
4.025031,0.58,0.96421766
4.0350432,0.58,0.9580879
4.045056,0.58,0.95199203
4.0550685,0.58,0.94594383
4.065081,0.58,0.9399309
4.0750933,0.58,0.933949
4.0851064,0.58,0.92799973
4.095119,0.58,0.9220872
4.1051316,0.58,0.91618824
4.115144,0.58,0.91031885
4.1251564,0.58,0.9044738
4.135169,0.58,0.898644
4.1451817,0.58,0.8928461
4.155194,0.58,0.88705873
4.1652064,0.58,0.88129187
4.175219,0.58,0.8755379
4.1852317,0.58,0.86980176
4.195244,0.58,0.8640857
4.2052565,0.58,0.85838485
4.215269,0.58,0.8526895
4.2252817,0.58,0.8470204
4.235294,0.58,0.8413689
4.2453065,0.58,0.83572984
4.255319,0.58,0.8301184
4.2653317,0.58,0.8245206
4.275344,0.58,0.81894326
4.2853565,0.58,0.81338453
4.295369,0.58,0.80785656
4.305382,0.58,0.8023596
4.315394,0.58,0.7968805
4.325407,0.58,0.7914405
4.3354197,0.58,0.7860298
4.3454323,0.58,0.7806499
4.3554444,0.58,0.7753191
4.365457,0.58,0.77002215
4.3754697,0.58,0.76476216
4.3854823,0.58,0.75956273
4.3954945,0.58,0.75439954
4.405507,0.58,0.74929357
4.4155197,0.58,0.74424124
4.4255323,0.58,0.7392411
4.4355445,0.58,0.73430824
4.445557,0.58,0.7294316
4.4555697,0.58,0.7246282
4.4655824,0.58,0.7198899
4.4755945,0.58,0.7152262
4.485607,0.58,0.710629
4.49562,0.58,0.7061143
4.5056324,0.58,0.7016766
4.5156446,0.58,0.6973231
4.525657,0.58,0.6930537
4.53567,0.58,0.68887234
4.5456824,0.58,0.68477774
4.5556946,0.58,0.6807747
4.565707,0.58,0.676872
4.57572,0.58,0.6730578
4.5857325,0.58,0.6693425
4.5957446,0.58,0.6657295
4.605757,0.58,0.66222
4.61577,0.58,0.65881157
4.6257825,0.58,0.6555102
4.6357946,0.58,0.6523161
4.6458073,0.58,0.6492276
4.65582,0.58,0.6462424
4.6658325,0.58,0.6433766
4.6758447,0.58,0.6406231
4.6858573,0.58,0.63797617
4.69587,0.58,0.63545084
4.7058825,0.58,0.6330347
4.7158947,0.58,0.63073826
4.7259073,0.58,0.62855506
4.73592,0.58,0.6264906
4.7459326,0.58,0.62454534
4.7559447,0.58,0.6227124
4.7659574,0.58,0.62100244
4.77597,0.58,0.6194165
4.7859826,0.58,0.6179428
4.7959948,0.58,0.61659
4.8060074,0.58,0.6153593
4.81602,0.58,0.61424494
4.8260326,0.58,0.6132536
4.836045,0.58,0.612381
4.8460574,0.58,0.6116345
4.85607,0.58,0.6110008
4.8660827,0.58,0.61048794
4.876095,0.58,0.610096
4.8861074,0.58,0.6098261
4.89612,0.58,0.6096673
4.9061327,0.58,0.60963154
4.916145,0.58,0.6097126
4.9261575,0.58,0.6099062
4.93617,0.58,0.6102245
4.9461827,0.58,0.6106632
4.956195,0.58,0.61120605
4.9662075,0.58,0.61186695
4.97622,0.58,0.61263967
4.9862328,0.58,0.6135273
4.996245,0.58,0.61452293
5.0062575,0.58,0.6156316
5.01627,0.58,0.61685586
5.026283,0.58,0.61817837
5.036295,0.58,0.6196115
5.0463076,0.58,0.62114835
5.05632,0.58,0.6227906
5.066333,0.58,0.62453556
5.076345,0.58,0.62637997
5.0863576,0.58,0.6283243
5.09637,0.58,0.6303575
5.106383,0.58,0.6325052
5.116395,0.58,0.6347296
5.1264076,0.58,0.63705397
5.1364202,0.58,0.639462
5.146433,0.58,0.64196205
5.156445,0.58,0.6445546
5.1664577,0.58,0.6472149
5.1764703,0.58,0.6499753
5.186483,0.58,0.6528032
5.196495,0.58,0.6557131
5.206508,0.58,0.6586933
5.216521,0.58,0.6617508
5.2265334,0.58,0.6648717
5.2365456,0.58,0.6680682
5.246558,0.58,0.6713238
5.256571,0.58,0.67465615
5.2665834,0.58,0.6780348
5.2765956,0.58,0.681478
5.286608,0.58,0.6849828
5.296621,0.58,0.6885321
5.3066335,0.58,0.69213915
5.3166456,0.58,0.69579816
5.3266582,0.58,0.6995044
5.336671,0.58,0.7032509
5.3466835,0.58,0.7070403
5.3566957,0.58,0.7108741
5.3667083,0.58,0.71474934
5.376721,0.58,0.71866655
5.3867335,0.58,0.72261024
5.3967457,0.58,0.72659016
5.4067583,0.58,0.730592
5.416771,0.58,0.7346406
5.4267836,0.58,0.73871136
5.4367957,0.58,0.74281645
5.446809,0.58,0.7469411
5.4568214,0.58,0.7510879
5.466834,0.58,0.75524473
5.476846,0.58,0.7594433
5.486859,0.58,0.763659
5.4968715,0.58,0.76789093
5.506884,0.58,0.77213526
5.5168962,0.58,0.7764056
5.526909,0.58,0.7806971
5.5369215,0.58,0.78498745
5.546934,0.58,0.78930426
5.5569463,0.58,0.79362965
5.566959,0.58,0.7979717
5.5769715,0.58,0.8023336
5.586984,0.58,0.8066938
5.5969963,0.58,0.8110833
5.607009,0.58,0.81548357
5.6170216,0.58,0.81990147
5.627034,0.58,0.8243227
5.6370463,0.58,0.8287554
5.647059,0.58,0.83320856
5.6570716,0.58,0.8376732
5.667084,0.58,0.84215546
5.6770964,0.58,0.84664464
5.687109,0.58,0.8511362
5.6971216,0.58,0.85567284
5.7071342,0.58,0.860203
5.7171464,0.58,0.8647542
5.727159,0.58,0.8693197
5.7371716,0.58,0.8739157
5.7471843,0.58,0.8785095
5.7571964,0.58,0.8831301
5.767209,0.58,0.88776183
5.7772217,0.58,0.89243364
5.7872343,0.58,0.89711094
5.7972465,0.58,0.9018283
5.807259,0.58,0.90654755
5.8172717,0.58,0.9112842
5.8272843,0.58,0.9160707
5.8372965,0.58,0.9208648
5.847309,0.58,0.92568016
5.8573217,0.58,0.93052864
5.8673344,0.58,0.93541384
5.8773465,0.58,0.9403081
5.887359,0.58,0.9452479
5.897372,0.58,0.95021725
5.9073844,0.58,0.9551897
5.9173965,0.58,0.96021366
5.927409,0.58,0.9652858
5.937422,0.58,0.9703758
5.9474344,0.58,0.9754858
5.9574466,0.58,0.9806485
5.967459,0.58,0.9858427
5.977472,0.58,0.9910648
5.9874845,0.58,0.99632835
5.9974966,0.58,1.0016184
6.007509,0.58,1.0069594
6.017522,0.58,1.0123239
6.0275345,0.58,1.0177326
6.0375466,0.58,1.0231795
6.0475593,0.58,1.0286536
6.057572,0.58,1.0341904
6.0675845,0.58,1.0397401
6.0775967,0.58,1.0453391
6.0876093,0.58,1.0509806
6.097622,0.58,1.0566485
6.1076345,0.58,1.0623641
6.1176467,0.58,1.068119
6.1276593,0.58,1.0738983
6.137672,0.58,1.0797341
6.1476846,0.58,1.0856028
6.1576967,0.58,1.0915034
6.1677094,0.58,1.0974388
6.177722,0.58,1.1034274
6.1877346,0.58,1.1094275
6.1977468,0.58,1.115483
6.2077594,0.58,1.1215439
6.217772,0.58,1.1276722
6.2277846,0.58,1.1338139
6.237797,0.58,1.1399956
6.24781,0.58,1.1462007
6.2578225,0.58,1.1524534
6.267835,0.58,1.1587112
6.2778473,0.58,1.1650093
6.28786,0.58,1.1713271
6.2978725,0.58,1.1776857
6.307885,0.58,1.1840472
6.3178973,0.58,1.1904476
6.32791,0.58,1.1968544
6.3379226,0.58,1.2032819
6.347935,0.58,1.2097569
6.3579473,0.58,1.216208
6.36796,0.58,1.2226944
6.3779726,0.58,1.2291865
6.387985,0.58,1.2356982
6.3979974,0.58,1.2422161
6.40801,0.58,1.2487333
6.4180226,0.58,1.2552643
6.4280353,0.58,1.26178
6.4380474,0.58,1.268312
6.44806,0.58,1.2748468
6.4580727,0.58,1.2813842
6.4680853,0.58,1.2878952
6.4780974,0.58,1.2943938
6.48811,0.58,1.3008952
6.4981227,0.58,1.3073773
6.5081353,0.58,1.3138471
6.5181475,0.58,1.3202891
6.52816,0.58,1.3267274
6.5381727,0.58,1.3331232
6.5481853,0.58,1.3395052
6.5581975,0.58,1.3458548
6.56821,0.58,1.3521714
6.5782228,0.58,1.3584404
6.5882354,0.58,1.3646731
6.5982475,0.58,1.3708897
6.60826,0.58,1.3770328
6.618273,0.58,1.3831527
6.6282854,0.58,1.389215
6.6382976,0.58,1.3952241
6.6483107,0.58,1.401181
6.6583233,0.58,1.4070692
6.668336,0.58,1.4128962
6.678348,0.58,1.4186735
6.6883607,0.58,1.4243753
6.6983733,0.58,1.4300051
6.708386,0.58,1.4355483
6.718398,0.58,1.4410276
6.7284107,0.58,1.4464192
6.7384233,0.58,1.4517236
6.748436,0.58,1.4569626
6.758448,0.58,1.4620755
6.7684608,0.58,1.4671245
6.7784734,0.58,1.4720626
6.788486,0.58,1.4769166
6.798498,0.58,1.4816508
6.808511,0.58,1.486289
6.8185234,0.58,1.4908128
6.828536,0.58,1.4952092
6.838548,0.58,1.499515
6.848561,0.58,1.5036845
6.8585734,0.58,1.5077481
6.868586,0.58,1.5116715
6.878598,0.58,1.515465
6.888611,0.58,1.5191331
6.8986235,0.58,1.5226529
6.908636,0.58,1.5260527
6.9186482,0.58,1.5292921
6.928661,0.58,1.5324183
6.9386735,0.58,1.5353632
6.948686,0.58,1.5381892
6.9586983,0.58,1.5408387
6.968711,0.58,1.5433478
6.9787235,0.58,1.5456886
6.988736,0.58,1.547854
6.9987483,0.58,1.54989
7.008761,0.58,1.5517354
7.0187736,0.58,1.5534091
7.028786,0.58,1.5549257
7.0387983,0.58,1.5562544
7.048811,0.58,1.5574121
7.0588236,0.58,1.5583787
7.068836,0.58,1.5591831
7.0788484,0.58,1.559788
7.088861,0.58,1.5602093
7.0988736,0.58,1.5604432
7.1088862,0.58,1.5604701
7.1188984,0.58,1.5603275
7.128911,0.58,1.5599737
7.1389236,0.58,1.5594325
7.1489363,0.58,1.5586858
7.1589484,0.58,1.5577466
7.168961,0.58,1.5565832
7.1789737,0.58,1.5552258
7.1889863,0.58,1.553657
7.1989985,0.58,1.5518949
7.209011,0.58,1.5498998
7.2190237,0.58,1.5477018
7.2290363,0.58,1.5452902
7.2390485,0.58,1.5426707
7.249061,0.58,1.5398278
7.2590737,0.58,1.5367763
7.2690864,0.58,1.5335116
7.2790985,0.58,1.5300226
7.289111,0.58,1.5262902
7.299124,0.58,1.5223596
7.3091364,0.58,1.5182066
7.3191485,0.58,1.513845
7.329161,0.58,1.5092258
7.339174,0.58,1.5044022
7.3491864,0.58,1.4993548
7.3591986,0.58,1.4940796
7.3692117,0.58,1.4885817
7.3792243,0.58,1.4828644
7.389237,0.58,1.4769087
7.399249,0.58,1.4707379
7.4092617,0.58,1.4643345
7.4192743,0.58,1.4577088
7.429287,0.58,1.4508634
7.439299,0.58,1.4437842
7.4493117,0.58,1.4364896
7.4593244,0.58,1.4289589
7.469337,0.58,1.4212203
7.479349,0.58,1.4132504
7.489362,0.58,1.4050577
7.4993744,0.58,1.3966424
7.509387,0.58,1.3880234
7.519399,0.58,1.3791738
7.529412,0.58,1.3700962
7.5394244,0.58,1.360817
7.549437,0.58,1.3513193
7.559449,0.58,1.3415871
7.569462,0.58,1.3316748
7.5794744,0.58,1.3215306
7.589487,0.58,1.311182
7.599499,0.58,1.3006277
7.609512,0.58,1.2898595
7.6195245,0.58,1.2788899
7.629537,0.58,1.2677193
7.6395493,0.58,1.2563481
7.649562,0.58,1.2447782
7.6595745,0.58,1.2330153
7.669587,0.58,1.2210598
7.6795993,0.58,1.2089055
7.689612,0.58,1.1965685
7.6996245,0.58,1.1840439
7.709637,0.58,1.1713228
7.7196493,0.58,1.1584382
7.729662,0.58,1.145376
7.7396746,0.58,1.1321177
7.749687,0.58,1.1186843
7.7596993,0.58,1.1051004
7.769712,0.58,1.0913424
7.7797246,0.58,1.0774133
7.789737,0.58,1.0633345
7.7997494,0.58,1.0490918
7.809762,0.58,1.0346968
7.8197746,0.58,1.0201399
7.8297873,0.58,1.0054512
7.8397994,0.58,0.99061036
7.8498125,0.58,0.97563267
7.859825,0.58,0.9605088
7.8698378,0.58,0.9452548
7.87985,0.58,0.9298806
7.8898625,0.58,0.9143572
7.899875,0.58,0.8987322
7.909888,0.58,0.8829832
7.9199,0.58,0.867116
7.9299126,0.58,0.85113907
7.939925,0.58,0.8350625
7.949938,0.58,0.818871
7.95995,0.58,0.80259514
7.9699626,0.58,0.78621054
7.979975,0.58,0.76972723
7.989988,0.58,0.7531767
8.0,0.58,0.736531
0.0,0.59999996,1.0193918
0.010012516,0.59999996,1.0153491
0.020025032,0.59999996,1.0111973
0.030037548,0.59999996,1.0069361
0.040050063,0.59999996,1.0025692
0.05006258,0.59999996,0.99809647
0.060075097,0.59999996,0.993521
0.07008761,0.59999996,0.98884106
0.08010013,0.59999996,0.9840598
0.09011264,0.59999996,0.9791789
0.10012516,0.59999996,0.9741974
0.11013767,0.59999996,0.9691179
0.12015019,0.59999996,0.96393967
0.1301627,0.59999996,0.9586632
0.14017522,0.59999996,0.9532876
0.15018773,0.59999996,0.94781446
0.16020025,0.59999996,0.9422407
0.17021278,0.59999996,0.9365673
0.18022528,0.59999996,0.93079376
0.1902378,0.59999996,0.924917
0.20025031,0.59999996,0.91893625
0.21026284,0.59999996,0.9128499
0.22027534,0.59999996,0.9066553
0.23028786,0.59999996,0.90034914
0.24030039,0.59999996,0.8939309
0.2503129,0.59999996,0.8873966
0.26032543,0.59999996,0.8807428
0.27033794,0.59999996,0.8739672
0.28035045,0.59999996,0.8670645
0.29036295,0.59999996,0.8600335
0.3003755,0.59999996,0.85286903
0.310388,0.59999996,0.8455672
0.3204005,0.59999996,0.83812356
0.330413,0.59999996,0.8305354
0.34042555,0.59999996,0.8227992
0.35043806,0.59999996,0.814909
0.36045057,0.59999996,0.8068633
0.37046307,0.59999996,0.7986584
0.3804756,0.59999996,0.79028916
0.39048812,0.59999996,0.781755
0.40050063,0.59999996,0.7730546
0.41051313,0.59999996,0.764184
0.42052567,0.59999996,0.75514317
0.43053818,0.59999996,0.7459326
0.44055068,0.59999996,0.73655176
0.4505632,0.59999996,0.72700214
0.46057573,0.59999996,0.71728754
0.47058824,0.59999996,0.70741105
0.48060077,0.59999996,0.6973784
0.49061328,0.59999996,0.68719625
0.5006258,0.59999996,0.6768708
0.5106383,0.59999996,0.66641283
0.52065086,0.59999996,0.655833
0.5306634,0.59999996,0.6451435
0.5406759,0.59999996,0.6343589
0.5506884,0.59999996,0.62349224
0.5607009,0.59999996,0.6125636
0.5707134,0.59999996,0.6015878
0.5807259,0.59999996,0.59058714
0.5907384,0.59999996,0.57958055
0.600751,0.59999996,0.56858706
0.6107635,0.59999996,0.55763054
0.620776,0.59999996,0.5467329
0.6307885,0.59999996,0.5359168
0.640801,0.59999996,0.5252032
0.6508135,0.59999996,0.51461315
0.660826,0.59999996,0.504169
0.67083853,0.59999996,0.4938898
0.6808511,0.59999996,0.4837966
0.6908636,0.59999996,0.4739046
0.7008761,0.59999996,0.46423435
0.7108886,0.59999996,0.45479822
0.72090113,0.59999996,0.44561338
0.73091364,0.59999996,0.43669033
0.74092615,0.59999996,0.4280405
0.75093865,0.59999996,0.41967392
0.7609512,0.59999996,0.41160202
0.7709637,0.59999996,0.40383005
0.78097624,0.59999996,0.39636612
0.79098874,0.59999996,0.38921738
0.80100125,0.59999996,0.38238668
0.81101376,0.59999996,0.37588215
0.82102627,0.59999996,0.36970615
0.8310388,0.59999996,0.36386442
0.84105134,0.59999996,0.3583579
0.85106385,0.59999996,0.35319328
0.86107635,0.59999996,0.3483739
0.87108886,0.59999996,0.34390116
0.88110137,0.59999996,0.33977842
0.8911139,0.59999996,0.33600855
0.9011264,0.59999996,0.33259487
0.9111389,0.59999996,0.3295374
0.92115146,0.59999996,0.32683945
0.93116397,0.59999996,0.32450104
0.9411765,0.59999996,0.32252502
0.951189,0.59999996,0.32090855
0.96120155,0.59999996,0.31965542
0.97121406,0.59999996,0.31876183
0.98122656,0.59999996,0.31822586
0.9912391,0.59999996,0.31804895
1.0012516,0.59999996,0.31822824
1.0112641,0.59999996,0.31875992
1.0212766,0.59999996,0.3196392
1.0312891,0.59999996,0.32086372
1.0413016,0.59999996,0.3224287
1.0513141,0.59999996,0.32433033
1.0613266,0.59999996,0.32655907
1.0713391,0.59999996,0.32911348
1.0813516,0.59999996,0.33198452
1.0913641,0.59999996,0.3351655
1.1013767,0.59999996,0.3386488
1.1113892,0.59999996,0.34242487
1.1214018,0.59999996,0.34649134
1.1314143,0.59999996,0.35083103
1.1414268,0.59999996,0.355443
1.1514393,0.59999996,0.36031246
1.1614518,0.59999996,0.36543083
1.1714643,0.59999996,0.37078953
1.1814768,0.59999996,0.37637663
1.1914895,0.59999996,0.38218307
1.2015018,0.59999996,0.38819885
1.2115144,0.59999996,0.39440966
1.2215269,0.59999996,0.40080738
1.2315394,0.59999996,0.40738106
1.2415519,0.59999996,0.4141178
1.2515644,0.59999996,0.42101002
1.2615769,0.59999996,0.4280424
1.2715895,0.59999996,0.43520784
1.281602,0.59999996,0.44249344
1.2916145,0.59999996,0.44988966
1.301627,0.59999996,0.45738602
1.3116395,0.59999996,0.46497345
1.321652,0.59999996,0.47264147
1.3316646,0.59999996,0.4803815
1.3416771,0.59999996,0.4881835
1.3516896,0.59999996,0.49603987
1.3617022,0.59999996,0.5039444
1.3717147,0.59999996,0.5118866
1.3817272,0.59999996,0.5198622
1.3917397,0.59999996,0.5278652
1.4017522,0.59999996,0.5358887
1.4117647,0.59999996,0.54392767
1.4217772,0.59999996,0.5519779
1.4317899,0.59999996,0.5600381
1.4418023,0.59999996,0.5681019
1.4518148,0.59999996,0.5761676
1.4618273,0.59999996,0.5842347
1.4718398,0.59999996,0.5922997
1.4818523,0.59999996,0.6003647
1.4918648,0.59999996,0.6084268
1.5018773,0.59999996,0.61648774
1.5118899,0.59999996,0.6245489
1.5219024,0.59999996,0.63261175
1.531915,0.59999996,0.6406777
1.5419275,0.59999996,0.64874935
1.55194,0.59999996,0.6568308
1.5619525,0.59999996,0.6649232
1.571965,0.59999996,0.6730306
1.5819775,0.59999996,0.68115926
1.59199,0.59999996,0.68931174
1.6020025,0.59999996,0.69749236
1.612015,0.59999996,0.7057059
1.6220275,0.59999996,0.71395755
1.63204,0.59999996,0.7222526
1.6420525,0.59999996,0.73059726
1.652065,0.59999996,0.7389934
1.6620775,0.59999996,0.7474494
1.67209,0.59999996,0.75596905
1.6821027,0.59999996,0.76455545
1.6921152,0.59999996,0.7732165
1.7021277,0.59999996,0.78195405
1.7121402,0.59999996,0.7907741
1.7221527,0.59999996,0.79967976
1.7321652,0.59999996,0.80867386
1.7421777,0.59999996,0.8177614
1.7521904,0.59999996,0.8269415
1.7622027,0.59999996,0.8362193
1.7722152,0.59999996,0.8455949
1.7822278,0.59999996,0.8550689
1.7922403,0.59999996,0.8646412
1.8022528,0.59999996,0.87431073
1.8122653,0.59999996,0.8840761
1.8222778,0.59999996,0.89393616
1.8322904,0.59999996,0.9038849
1.8423029,0.59999996,0.91392136
1.8523154,0.59999996,0.9240382
1.8623279,0.59999996,0.93422914
1.8723404,0.59999996,0.944489
1.882353,0.59999996,0.95480895
1.8923655,0.59999996,0.9651804
1.902378,0.59999996,0.97559404
1.9123905,0.59999996,0.98603797
1.9224031,0.59999996,0.99650455
1.9324156,0.59999996,1.0069776
1.9424281,0.59999996,1.0174494
1.9524406,0.59999996,1.0279033
1.9624531,0.59999996,1.0383267
1.9724656,0.59999996,1.0487065
1.9824781,0.59999996,1.0590315
1.9924908,0.59999996,1.0692828
2.0025032,0.59999996,1.0794506
2.0125158,0.59999996,1.0895224
2.0225282,0.59999996,1.0994813
2.0325408,0.59999996,1.1093187
2.0425532,0.59999996,1.1190209
2.0525658,0.59999996,1.1285791
2.0625782,0.59999996,1.1379824
2.0725908,0.59999996,1.1472235
2.0826032,0.59999996,1.1562953
2.0926158,0.59999996,1.1651936
2.1026282,0.59999996,1.1739149
2.1126409,0.59999996,1.1824536
2.1226532,0.59999996,1.1908109
2.1326659,0.59999996,1.1989868
2.1426783,0.59999996,1.2069874
2.152691,0.59999996,1.2148161
2.1627035,0.59999996,1.2224755
2.1727161,0.59999996,1.2299776
2.1827285,0.59999996,1.2373257
2.1927412,0.59999996,1.2445369
2.2027535,0.59999996,1.2516136
2.2127662,0.59999996,1.2585716
2.2227786,0.59999996,1.2654245
2.2327912,0.59999996,1.2721801
2.2428036,0.59999996,1.2788565
2.2528162,0.59999996,1.2854624
2.2628286,0.59999996,1.2920089
2.2728412,0.59999996,1.298511
2.2828536,0.59999996,1.3049779
2.2928662,0.59999996,1.3114171
2.3028786,0.59999996,1.3178425
2.3128912,0.59999996,1.3242555
2.3229036,0.59999996,1.3306663
2.3329163,0.59999996,1.3370771
2.3429286,0.59999996,1.3434935
2.3529413,0.59999996,1.3499122
2.3629537,0.59999996,1.3563402
2.3729663,0.59999996,1.3627739
2.3829787,0.59999996,1.3692083
2.3929913,0.59999996,1.3756418
2.4030037,0.59999996,1.3820684
2.4130163,0.59999996,1.3884835
2.4230287,0.59999996,1.3948774
2.4330413,0.59999996,1.401247
2.4430537,0.59999996,1.4075856
2.4530663,0.59999996,1.4138799
2.4630787,0.59999996,1.4201236
2.4730914,0.59999996,1.4263163
2.483104,0.59999996,1.4324396
2.4931166,0.59999996,1.4384964
2.503129,0.59999996,1.4444754
2.5131416,0.59999996,1.4503775
2.523154,0.59999996,1.4561958
2.5331666,0.59999996,1.4619296
2.543179,0.59999996,1.4675739
2.5531917,0.59999996,1.4731312
